5657	22	22	0
5658	22	22	0
5659	20	20	0
5660	18	18	0
5661	17	16	1
5662	15	14	1
5663	13	12	1
5664	11	11	0
5665	11	11	0
5666	11	11	0
5667	13	12	1
5668	13	12	1
5669	13	12	1
5670	13	12	1
5671	15	14	1
5672	15	14	1
5673	15	14	1
5674	13	12	1
5675	13	12	1
5676	13	12	1
5677	13	12	1
5678	13	12	1
5679	9	9	0
5680	9	9	0
5681	11	11	0
5682	11	11	0
5683	11	11	0
5684	13	12	1
5685	13	12	1
5686	13	12	1
5687	13	12	1
5688	15	14	1
5689	17	16	1
5690	18	18	0
5691	22	22	0
5692	22	22	0
5693	22	22	0
5694	20	20	0
5695	17	16	1
5696	15	14	1
5697	15	14	1
5698	15	14	1
5699	18	18	0
5700	22	22	0
5701	26	25	1
5702	31	31	0
5703	35	35	0
5704	37	36	1
5705	39	38	1
5706	39	38	1
5707	41	40	1
5708	41	40	1
5709	41	40	1
5710	39	38	1
5711	39	38	1
5712	39	38	1
5713	39	38	1
5714	39	38	1
5715	37	36	1
5716	35	35	0
5717	28	27	1
5718	22	22	0
5719	17	16	1
5720	13	12	1
5721	13	12	1
5722	13	12	1
5723	17	16	1
5724	20	20	0
5725	24	24	0
5726	31	31	0
5727	35	35	0
5728	39	38	1
5729	37	36	1
5730	37	36	1
5731	37	36	1
5732	37	36	1
5733	33	33	0
5734	33	33	0
5735	33	33	0
5736	33	33	0
5737	35	35	0
5738	39	38	1
5739	41	40	1
5740	43	42	1
5741	44	44	0
5742	44	44	0
5743	44	44	0
5744	44	44	0
5745	43	42	1
5746	41	40	1
5747	41	40	1
5748	41	40	1
5749	39	38	1
5750	35	35	0
5751	31	31	0
5752	28	27	1
5753	22	22	0
5754	18	18	0
5755	15	14	1
5756	13	12	1
5757	13	12	1
5758	13	12	1
5759	13	12	1
5760	46	46	0
5761	46	46	0
5762	46	46	0
5763	46	46	0
5764	46	46	0
5765	46	46	0
5766	46	46	0
5767	44	44	0
5768	43	42	1
5769	43	42	1
5770	46	46	0
5771	50	49	1
5772	54	53	1
5773	55	55	0
5774	57	57	0
5775	57	57	0
5776	57	57	0
5777	54	53	1
5778	54	53	1
5779	54	53	1
5780	54	53	1
5781	54	53	1
5782	54	53	1
5783	55	55	0
5784	57	57	0
5785	57	57	0
5786	55	55	0
5787	54	53	1
5788	50	49	1
5789	44	44	0
5790	46	46	0
5791	46	46	0
5792	46	46	0
5793	48	48	0
5794	44	44	0
5795	41	40	1
5796	37	36	1
5797	35	35	0
5798	37	36	1
5799	39	38	1
5800	41	40	1
5801	41	40	1
5802	41	40	1
5803	43	42	1
5804	43	42	1
5805	44	44	0
5806	46	46	0
5807	46	46	0
5808	50	49	1
5809	55	55	0
5810	61	60	1
5811	65	64	1
5812	72	72	0
5813	76	75	1
5814	78	77	1
5815	81	81	0
5816	79	79	0
5817	70	70	0
5818	63	62	1
5819	54	53	1
5820	48	48	0
5821	44	44	0
5822	41	40	1
5823	41	40	1
5824	43	42	1
5825	44	44	0
5826	46	46	0
5827	44	44	0
5828	44	44	0
5829	46	46	0
5830	46	46	0
5831	46	46	0
5832	46	46	0
5833	46	46	0
5834	44	44	0
5835	44	44	0
5836	44	44	0
5837	44	44	0
5838	44	44	0
5839	43	42	1
5840	41	40	1
5841	39	38	1
5842	39	38	1
5843	43	42	1
5844	44	44	0
5845	46	46	0
5846	44	44	0
5847	44	44	0
5848	43	42	1
5849	41	40	1
5850	37	36	1
5851	33	33	0
5852	33	33	0
5853	35	35	0
5854	35	35	0
5855	31	31	0
5856	28	27	1
5857	26	25	1
5858	24	24	0
5859	24	24	0
5860	20	20	0
5861	18	18	0
5862	17	16	1
5863	17	16	1
5864	17	16	1
5865	15	14	1
5866	15	14	1
5867	15	14	1
5868	15	14	1
5869	15	14	1
5870	13	12	1
5871	15	14	1
5872	15	14	1
5873	15	14	1
5874	13	12	1
5875	11	11	0
5876	11	11	0
5877	15	14	1
5878	13	12	1
5879	13	12	1
5880	13	12	1
5881	13	12	1
5882	11	11	0
5883	11	11	0
5884	9	9	0
5885	9	9	0
5886	9	9	0
5887	9	9	0
5888	9	9	0
5889	9	9	0
5890	9	9	0
5891	7	7	0
5892	7	7	0
5893	9	9	0
5894	11	11	0
5895	11	11	0
5896	9	9	0
5897	7	7	0
5898	7	7	0
5899	7	7	0
5900	7	7	0
5901	9	9	0
5902	9	9	0
5903	11	11	0
5904	11	11	0
5905	11	11	0
5906	11	11	0
5907	11	11	0
5908	11	11	0
5909	11	11	0
5910	13	12	1
5911	15	14	1
5912	15	14	1
5913	17	16	1
5914	17	16	1
5915	18	18	0
5916	18	18	0
5917	20	20	0
5918	20	20	0
5919	20	20	0
5920	20	20	0
5921	20	20	0
5922	20	20	0
5923	18	18	0
5924	18	18	0
5925	17	16	1
5926	17	16	1
5927	17	16	1
5928	17	16	1
5929	17	16	1
5930	17	16	1
5931	17	16	1
5932	15	14	1
5933	15	14	1
5934	18	18	0
5935	18	18	0
5936	18	18	0
5937	17	16	1
5938	17	16	1
5939	15	14	1
5940	15	14	1
5941	13	12	1
5942	11	11	0
5943	11	11	0
5944	11	11	0
5945	11	11	0
5946	13	12	1
5947	15	14	1
5948	18	18	0
5949	20	20	0
5950	20	20	0
5951	17	16	1
5952	15	14	1
5953	11	11	0
5954	11	11	0
5955	11	11	0
5956	11	11	0
5957	11	11	0
5958	13	12	1
5959	13	12	1
5960	13	12	1
5961	15	14	1
5962	17	16	1
5963	18	18	0
5964	20	20	0
5965	22	22	0
5966	24	24	0
5967	26	25	1
5968	28	27	1
5969	28	27	1
5970	30	29	1
5971	30	29	1
5972	30	29	1
5973	28	27	1
5974	26	25	1
5975	24	24	0
5976	24	24	0
5977	22	22	0
5978	22	22	0
5979	20	20	0
5980	18	18	0
5981	17	16	1
5982	15	14	1
5983	13	12	1
5984	11	11	0
5985	11	11	0
5986	11	11	0
5987	13	12	1
5988	13	12	1
5989	13	12	1
5990	13	12	1
5991	15	14	1
5992	15	14	1
5993	15	14	1
5994	13	12	1
5995	13	12	1
5996	13	12	1
5997	13	12	1
5998	13	12	1
5999	11	11	0
6000	11	11	0
6001	11	11	0
6002	11	11	0
6003	13	12	1
6004	13	12	1
6005	13	12	1
6006	13	12	1
6007	13	12	1
6008	15	14	1
6009	17	16	1
6010	18	18	0
6011	22	22	0
6012	22	22	0
6013	22	22	0
6014	20	20	0
6015	17	16	1
6016	15	14	1
6017	15	14	1
6018	15	14	1
6019	18	18	0
6020	22	22	0
6021	26	25	1
6022	30	29	1
6023	33	33	0
6024	37	36	1
6025	39	38	1
6026	39	38	1
6027	41	40	1
6028	41	40	1
6029	41	40	1
6030	39	38	1
6031	39	38	1
6032	39	38	1
6033	39	38	1
6034	39	38	1
6035	37	36	1
6036	35	35	0
6037	28	27	1
6038	22	22	0
6039	17	16	1
6040	13	12	1
6041	13	12	1
6042	13	12	1
6043	17	16	1
6044	20	20	0
6045	24	24	0
6046	31	31	0
6047	37	36	1
6048	39	38	1
6049	39	38	1
6050	39	38	1
6051	41	40	1
6052	39	38	1
6053	37	36	1
6054	37	36	1
6055	37	36	1
6056	37	36	1
6057	37	36	1
6058	39	38	1
6059	41	40	1
6060	43	42	1
6061	44	44	0
6062	44	44	0
6063	44	44	0
6064	44	44	0
6065	43	42	1
6066	41	40	1
6067	41	40	1
6068	39	38	1
6069	39	38	1
6070	35	35	0
6071	31	31	0
6072	28	27	1
6073	22	22	0
6074	18	18	0
6075	15	14	1
6076	13	12	1
6077	13	12	1
6078	13	12	1
6079	13	12	1
6080	44	44	0
6081	44	44	0
6082	44	44	0
6083	44	44	0
6084	44	44	0
6085	43	42	1
6086	43	42	1
6087	41	40	1
6088	41	40	1
6089	43	42	1
6090	46	46	0
6091	52	51	1
6092	57	57	0
6093	61	60	1
6094	61	60	1
6095	59	59	0
6096	55	55	0
6097	52	51	1
6098	52	51	1
6099	52	51	1
6100	54	53	1
6101	54	53	1
6102	54	53	1
6103	55	55	0
6104	57	57	0
6105	57	57	0
6106	55	55	0
6107	54	53	1
6108	50	49	1
6109	46	46	0
6110	46	46	0
6111	46	46	0
6112	48	48	0
6113	48	48	0
6114	46	46	0
6115	43	42	1
6116	39	38	1
6117	37	36	1
6118	39	38	1
6119	41	40	1
6120	41	40	1
6121	39	38	1
6122	39	38	1
6123	41	40	1
6124	44	44	0
6125	50	49	1
6126	57	57	0
6127	65	64	1
6128	72	72	0
6129	79	79	0
6130	85	85	0
6131	89	88	1
6132	91	90	1
6133	92	92	0
6134	92	92	0
6135	92	92	0
6136	89	88	1
6137	79	79	0
6138	70	70	0
6139	61	60	1
6140	52	51	1
6141	46	46	0
6142	43	42	1
6143	43	42	1
6144	44	44	0
6145	48	48	0
6146	50	49	1
6147	48	48	0
6148	48	48	0
6149	46	46	0
6150	46	46	0
6151	46	46	0
6152	48	48	0
6153	48	48	0
6154	46	46	0
6155	46	46	0
6156	48	48	0
6157	48	48	0
6158	46	46	0
6159	43	42	1
6160	39	38	1
6161	39	38	1
6162	39	38	1
6163	39	38	1
6164	41	40	1
6165	41	40	1
6166	41	40	1
6167	41	40	1
6168	41	40	1
6169	41	40	1
6170	41	40	1
6171	39	38	1
6172	39	38	1
6173	41	40	1
6174	39	38	1
6175	33	33	0
6176	28	27	1
6177	26	25	1
6178	24	24	0
6179	22	22	0
6180	18	18	0
6181	17	16	1
6182	15	14	1
6183	15	14	1
6184	15	14	1
6185	15	14	1
6186	15	14	1
6187	13	12	1
6188	13	12	1
6189	13	12	1
6190	15	14	1
6191	15	14	1
6192	17	16	1
6193	17	16	1
6194	15	14	1
6195	13	12	1
6196	13	12	1
6197	15	14	1
6198	15	14	1
6199	15	14	1
6200	15	14	1
6201	15	14	1
6202	13	12	1
6203	13	12	1
6204	11	11	0
6205	11	11	0
6206	11	11	0
6207	11	11	0
6208	11	11	0
6209	11	11	0
6210	11	11	0
6211	9	9	0
6212	7	7	0
6213	9	9	0
6214	11	11	0
6215	11	11	0
6216	11	11	0
6217	9	9	0
6218	9	9	0
6219	9	9	0
6220	9	9	0
6221	11	11	0
6222	11	11	0
6223	11	11	0
6224	11	11	0
6225	11	11	0
6226	11	11	0
6227	11	11	0
6228	11	11	0
6229	13	12	1
6230	15	14	1
6231	17	16	1
6232	17	16	1
6233	17	16	1
6234	17	16	1
6235	18	18	0
6236	18	18	0
6237	18	18	0
6238	18	18	0
6239	18	18	0
6240	18	18	0
6241	18	18	0
6242	18	18	0
6243	17	16	1
6244	17	16	1
6245	15	14	1
6246	15	14	1
6247	15	14	1
6248	15	14	1
6249	15	14	1
6250	15	14	1
6251	15	14	1
6252	15	14	1
6253	15	14	1
6254	17	16	1
6255	17	16	1
6256	17	16	1
6257	17	16	1
6258	17	16	1
6259	15	14	1
6260	15	14	1
6261	13	12	1
6262	13	12	1
6263	13	12	1
6264	15	14	1
6265	15	14	1
6266	17	16	1
6267	18	18	0
6268	22	22	0
6269	24	24	0
6270	24	24	0
6271	20	20	0
6272	17	16	1
6273	13	12	1
6274	11	11	0
6275	9	9	0
6276	7	7	0
6277	7	7	0
6278	9	9	0
6279	11	11	0
6280	13	12	1
6281	17	16	1
6282	18	18	0
6283	20	20	0
6284	20	20	0
6285	22	22	0
6286	24	24	0
6287	24	24	0
6288	26	25	1
6289	26	25	1
6290	28	27	1
6291	28	27	1
6292	28	27	1
6293	28	27	1
6294	28	27	1
6295	26	25	1
6296	26	25	1
6297	24	24	0
6298	22	22	0
6299	22	22	0
6300	20	20	0
6301	20	20	0
6302	18	18	0
6303	17	16	1
6304	15	14	1
6305	13	12	1
6306	13	12	1
6307	13	12	1
6308	13	12	1
6309	13	12	1
6310	13	12	1
6311	13	12	1
6312	15	14	1
6313	15	14	1
6314	15	14	1
6315	15	14	1
6316	13	12	1
6317	13	12	1
6318	13	12	1
6319	13	12	1
6320	13	12	1
6321	11	11	0
6322	11	11	0
6323	11	11	0
6324	13	12	1
6325	13	12	1
6326	15	14	1
6327	15	14	1
6328	15	14	1
6329	17	16	1
6330	18	18	0
6331	22	22	0
6332	22	22	0
6333	24	24	0
6334	22	22	0
6335	20	20	0
6336	17	16	1
6337	15	14	1
6338	15	14	1
6339	18	18	0
6340	22	22	0
6341	26	25	1
6342	30	29	1
6343	33	33	0
6344	37	36	1
6345	39	38	1
6346	39	38	1
6347	41	40	1
6348	41	40	1
6349	41	40	1
6350	39	38	1
6351	39	38	1
6352	39	38	1
6353	39	38	1
6354	39	38	1
6355	37	36	1
6356	35	35	0
6357	28	27	1
6358	22	22	0
6359	17	16	1
6360	13	12	1
6361	11	11	0
6362	13	12	1
6363	17	16	1
6364	20	20	0
6365	26	25	1
6366	33	33	0
6367	39	38	1
6368	41	40	1
6369	41	40	1
6370	41	40	1
6371	43	42	1
6372	43	42	1
6373	43	42	1
6374	41	40	1
6375	41	40	1
6376	39	38	1
6377	39	38	1
6378	41	40	1
6379	43	42	1
6380	44	44	0
6381	44	44	0
6382	44	44	0
6383	44	44	0
6384	44	44	0
6385	43	42	1
6386	41	40	1
6387	41	40	1
6388	39	38	1
6389	39	38	1
6390	35	35	0
6391	31	31	0
6392	28	27	1
6393	22	22	0
6394	18	18	0
6395	15	14	1
6396	13	12	1
6397	13	12	1
6398	13	12	1
6399	13	12	1
6400	35	35	0
6401	35	35	0
6402	35	35	0
6403	35	35	0
6404	35	35	0
6405	33	33	0
6406	33	33	0
6407	33	33	0
6408	35	35	0
6409	41	40	1
6410	48	48	0
6411	57	57	0
6412	63	62	1
6413	68	68	0
6414	67	66	1
6415	63	62	1
6416	55	55	0
6417	50	49	1
6418	50	49	1
6419	52	51	1
6420	55	55	0
6421	54	53	1
6422	52	51	1
6423	52	51	1
6424	54	53	1
6425	54	53	1
6426	55	55	0
6427	54	53	1
6428	52	51	1
6429	48	48	0
6430	50	49	1
6431	50	49	1
6432	52	51	1
6433	52	51	1
6434	50	49	1
6435	48	48	0
6436	46	46	0
6437	44	44	0
6438	44	44	0
6439	46	46	0
6440	43	42	1
6441	41	40	1
6442	41	40	1
6443	44	44	0
6444	52	51	1
6445	61	60	1
6446	74	73	1
6447	85	85	0
6448	92	92	0
6449	100	99	1
6450	102	101	1
6451	102	101	1
6452	98	97	1
6453	94	94	0
6454	89	88	1
6455	83	83	0
6456	79	79	0
6457	76	75	1
6458	68	68	0
6459	61	60	1
6460	50	49	1
6461	43	42	1
6462	39	38	1
6463	41	40	1
6464	43	42	1
6465	48	48	0
6466	50	49	1
6467	48	48	0
6468	48	48	0
6469	46	46	0
6470	46	46	0
6471	46	46	0
6472	48	48	0
6473	48	48	0
6474	46	46	0
6475	46	46	0
6476	50	49	1
6477	50	49	1
6478	48	48	0
6479	44	44	0
6480	41	40	1
6481	39	38	1
6482	37	36	1
6483	35	35	0
6484	33	33	0
6485	31	31	0
6486	33	33	0
6487	33	33	0
6488	33	33	0
6489	37	36	1
6490	41	40	1
6491	41	40	1
6492	43	42	1
6493	43	42	1
6494	39	38	1
6495	31	31	0
6496	24	24	0
6497	22	22	0
6498	18	18	0
6499	18	18	0
6500	17	16	1
6501	13	12	1
6502	13	12	1
6503	15	14	1
6504	15	14	1
6505	15	14	1
6506	15	14	1
6507	13	12	1
6508	13	12	1
6509	13	12	1
6510	13	12	1
6511	13	12	1
6512	17	16	1
6513	17	16	1
6514	15	14	1
6515	13	12	1
6516	13	12	1
6517	13	12	1
6518	15	14	1
6519	15	14	1
6520	15	14	1
6521	15	14	1
6522	13	12	1
6523	13	12	1
6524	11	11	0
6525	11	11	0
6526	11	11	0
6527	13	12	1
6528	13	12	1
6529	13	12	1
6530	13	12	1
6531	11	11	0
6532	9	9	0
6533	11	11	0
6534	13	12	1
6535	13	12	1
6536	13	12	1
6537	11	11	0
6538	9	9	0
6539	9	9	0
6540	11	11	0
6541	13	12	1
6542	13	12	1
6543	13	12	1
6544	13	12	1
6545	13	12	1
6546	13	12	1
6547	13	12	1
6548	13	12	1
6549	15	14	1
6550	17	16	1
6551	18	18	0
6552	18	18	0
6553	17	16	1
6554	17	16	1
6555	20	20	0
6556	20	20	0
6557	20	20	0
6558	20	20	0
6559	20	20	0
6560	20	20	0
6561	20	20	0
6562	20	20	0
6563	18	18	0
6564	18	18	0
6565	17	16	1
6566	17	16	1
6567	17	16	1
6568	17	16	1
6569	15	14	1
6570	15	14	1
6571	17	16	1
6572	17	16	1
6573	17	16	1
6574	17	16	1
6575	17	16	1
6576	17	16	1
6577	18	18	0
6578	18	18	0
6579	17	16	1
6580	17	16	1
6581	15	14	1
6582	15	14	1
6583	15	14	1
6584	18	18	0
6585	18	18	0
6586	20	20	0
6587	22	22	0
6588	26	25	1
6589	28	27	1
6590	28	27	1
6591	22	22	0
6592	17	16	1
6593	13	12	1
6594	9	9	0
6595	7	7	0
6596	6	5	1
6597	6	5	1
6598	7	7	0
6599	9	9	0
6600	13	12	1
6601	17	16	1
6602	18	18	0
6603	20	20	0
6604	20	20	0
6605	22	22	0
6606	22	22	0
6607	22	22	0
6608	24	24	0
6609	24	24	0
6610	26	25	1
6611	28	27	1
6612	28	27	1
6613	28	27	1
6614	28	27	1
6615	28	27	1
6616	28	27	1
6617	26	25	1
6618	24	24	0
6619	24	24	0
6620	22	22	0
6621	22	22	0
6622	20	20	0
6623	18	18	0
6624	17	16	1
6625	15	14	1
6626	13	12	1
6627	13	12	1
6628	13	12	1
6629	13	12	1
6630	13	12	1
6631	11	11	0
6632	13	12	1
6633	13	12	1
6634	15	14	1
6635	13	12	1
6636	13	12	1
6637	13	12	1
6638	13	12	1
6639	11	11	0
6640	11	11	0
6641	11	11	0
6642	11	11	0
6643	13	12	1
6644	13	12	1
6645	13	12	1
6646	13	12	1
6647	13	12	1
6648	15	14	1
6649	17	16	1
6650	20	20	0
6651	22	22	0
6652	24	24	0
6653	26	25	1
6654	24	24	0
6655	22	22	0
6656	18	18	0
6657	17	16	1
6658	17	16	1
6659	18	18	0
6660	22	22	0
6661	26	25	1
6662	31	31	0
6663	35	35	0
6664	39	38	1
6665	39	38	1
6666	39	38	1
6667	41	40	1
6668	41	40	1
6669	41	40	1
6670	39	38	1
6671	39	38	1
6672	39	38	1
6673	39	38	1
6674	39	38	1
6675	35	35	0
6676	33	33	0
6677	28	27	1
6678	22	22	0
6679	17	16	1
6680	13	12	1
6681	11	11	0
6682	13	12	1
6683	17	16	1
6684	20	20	0
6685	24	24	0
6686	31	31	0
6687	35	35	0
6688	41	40	1
6689	41	40	1
6690	43	42	1
6691	44	44	0
6692	44	44	0
6693	44	44	0
6694	43	42	1
6695	43	42	1
6696	41	40	1
6697	41	40	1
6698	41	40	1
6699	43	42	1
6700	43	42	1
6701	44	44	0
6702	44	44	0
6703	44	44	0
6704	44	44	0
6705	43	42	1
6706	43	42	1
6707	43	42	1
6708	41	40	1
6709	41	40	1
6710	37	36	1
6711	31	31	0
6712	28	27	1
6713	22	22	0
6714	18	18	0
6715	15	14	1
6716	11	11	0
6717	11	11	0
6718	11	11	0
6719	11	11	0
6720	26	25	1
6721	26	25	1
6722	28	27	1
6723	26	25	1
6724	26	25	1
6725	24	24	0
6726	22	22	0
6727	22	22	0
6728	28	27	1
6729	39	38	1
6730	52	51	1
6731	63	62	1
6732	72	72	0
6733	79	79	0
6734	81	81	0
6735	78	77	1
6736	72	72	0
6737	67	66	1
6738	63	62	1
6739	61	60	1
6740	59	59	0
6741	54	53	1
6742	48	48	0
6743	46	46	0
6744	46	46	0
6745	48	48	0
6746	50	49	1
6747	52	51	1
6748	52	51	1
6749	50	49	1
6750	50	49	1
6751	50	49	1
6752	50	49	1
6753	50	49	1
6754	52	51	1
6755	52	51	1
6756	48	48	0
6757	44	44	0
6758	41	40	1
6759	39	38	1
6760	39	38	1
6761	43	42	1
6762	48	48	0
6763	55	55	0
6764	65	64	1
6765	78	77	1
6766	91	90	1
6767	100	99	1
6768	105	105	0
6769	103	103	0
6770	100	99	1
6771	91	90	1
6772	79	79	0
6773	68	68	0
6774	61	60	1
6775	54	53	1
6776	55	55	0
6777	59	59	0
6778	59	59	0
6779	52	51	1
6780	41	40	1
6781	31	31	0
6782	30	29	1
6783	33	33	0
6784	37	36	1
6785	43	42	1
6786	46	46	0
6787	46	46	0
6788	46	46	0
6789	46	46	0
6790	44	44	0
6791	44	44	0
6792	44	44	0
6793	44	44	0
6794	43	42	1
6795	43	42	1
6796	46	46	0
6797	48	48	0
6798	46	46	0
6799	43	42	1
6800	41	40	1
6801	41	40	1
6802	39	38	1
6803	37	36	1
6804	31	31	0
6805	30	29	1
6806	28	27	1
6807	28	27	1
6808	30	29	1
6809	33	33	0
6810	39	38	1
6811	39	38	1
6812	37	36	1
6813	31	31	0
6814	28	27	1
6815	22	22	0
6816	20	20	0
6817	18	18	0
6818	15	14	1
6819	15	14	1
6820	13	12	1
6821	13	12	1
6822	13	12	1
6823	15	14	1
6824	17	16	1
6825	17	16	1
6826	17	16	1
6827	17	16	1
6828	13	12	1
6829	13	12	1
6830	13	12	1
6831	13	12	1
6832	17	16	1
6833	17	16	1
6834	15	14	1
6835	9	9	0
6836	9	9	0
6837	11	11	0
6838	15	14	1
6839	15	14	1
6840	15	14	1
6841	15	14	1
6842	13	12	1
6843	13	12	1
6844	11	11	0
6845	11	11	0
6846	13	12	1
6847	15	14	1
6848	15	14	1
6849	15	14	1
6850	13	12	1
6851	11	11	0
6852	9	9	0
6853	11	11	0
6854	13	12	1
6855	13	12	1
6856	13	12	1
6857	11	11	0
6858	9	9	0
6859	9	9	0
6860	11	11	0
6861	13	12	1
6862	13	12	1
6863	15	14	1
6864	13	12	1
6865	13	12	1
6866	13	12	1
6867	13	12	1
6868	13	12	1
6869	15	14	1
6870	17	16	1
6871	18	18	0
6872	18	18	0
6873	20	20	0
6874	20	20	0
6875	20	20	0
6876	20	20	0
6877	20	20	0
6878	20	20	0
6879	20	20	0
6880	20	20	0
6881	20	20	0
6882	20	20	0
6883	18	18	0
6884	18	18	0
6885	17	16	1
6886	17	16	1
6887	17	16	1
6888	17	16	1
6889	18	18	0
6890	18	18	0
6891	17	16	1
6892	17	16	1
6893	17	16	1
6894	17	16	1
6895	17	16	1
6896	17	16	1
6897	18	18	0
6898	18	18	0
6899	18	18	0
6900	18	18	0
6901	17	16	1
6902	17	16	1
6903	17	16	1
6904	18	18	0
6905	22	22	0
6906	24	24	0
6907	26	25	1
6908	30	29	1
6909	30	29	1
6910	28	27	1
6911	22	22	0
6912	17	16	1
6913	13	12	1
6914	7	7	0
6915	4	3	1
6916	2	1	1
6917	2	1	1
6918	4	3	1
6919	7	7	0
6920	13	12	1
6921	17	16	1
6922	18	18	0
6923	22	22	0
6924	22	22	0
6925	22	22	0
6926	22	22	0
6927	22	22	0
6928	24	24	0
6929	24	24	0
6930	26	25	1
6931	28	27	1
6932	30	29	1
6933	30	29	1
6934	30	29	1
6935	30	29	1
6936	30	29	1
6937	28	27	1
6938	28	27	1
6939	26	25	1
6940	24	24	0
6941	24	24	0
6942	22	22	0
6943	22	22	0
6944	17	16	1
6945	15	14	1
6946	13	12	1
6947	13	12	1
6948	13	12	1
6949	9	9	0
6950	9	9	0
6951	9	9	0
6952	11	11	0
6953	11	11	0
6954	11	11	0
6955	13	12	1
6956	13	12	1
6957	13	12	1
6958	13	12	1
6959	11	11	0
6960	11	11	0
6961	11	11	0
6962	11	11	0
6963	13	12	1
6964	13	12	1
6965	13	12	1
6966	13	12	1
6967	13	12	1
6968	17	16	1
6969	20	20	0
6970	24	24	0
6971	26	25	1
6972	28	27	1
6973	30	29	1
6974	28	27	1
6975	24	24	0
6976	20	20	0
6977	18	18	0
6978	20	20	0
6979	20	20	0
6980	24	24	0
6981	30	29	1
6982	35	35	0
6983	39	38	1
6984	39	38	1
6985	41	40	1
6986	39	38	1
6987	41	40	1
6988	41	40	1
6989	39	38	1
6990	39	38	1
6991	39	38	1
6992	39	38	1
6993	39	38	1
6994	39	38	1
6995	35	35	0
6996	33	33	0
6997	28	27	1
6998	22	22	0
6999	15	14	1
7000	11	11	0
7001	9	9	0
7002	11	11	0
7003	17	16	1
7004	20	20	0
7005	24	24	0
7006	28	27	1
7007	31	31	0
7008	37	36	1
7009	39	38	1
7010	43	42	1
7011	44	44	0
7012	44	44	0
7013	44	44	0
7014	43	42	1
7015	43	42	1
7016	41	40	1
7017	41	40	1
7018	39	38	1
7019	39	38	1
7020	39	38	1
7021	41	40	1
7022	41	40	1
7023	41	40	1
7024	41	40	1
7025	41	40	1
7026	43	42	1
7027	43	42	1
7028	43	42	1
7029	41	40	1
7030	37	36	1
7031	33	33	0
7032	30	29	1
7033	22	22	0
7034	18	18	0
7035	15	14	1
7036	11	11	0
7037	9	9	0
7038	7	7	0
7039	7	7	0
7040	30	29	1
7041	30	29	1
7042	30	29	1
7043	30	29	1
7044	30	29	1
7045	31	31	0
7046	33	33	0
7047	41	40	1
7048	50	49	1
7049	63	62	1
7050	78	77	1
7051	92	92	0
7052	105	105	0
7053	113	112	1
7054	115	114	1
7055	111	110	1
7056	105	105	0
7057	92	92	0
7058	81	81	0
7059	68	68	0
7060	57	57	0
7061	50	49	1
7062	44	44	0
7063	43	42	1
7064	41	40	1
7065	44	44	0
7066	46	46	0
7067	50	49	1
7068	52	51	1
7069	50	49	1
7070	48	48	0
7071	46	46	0
7072	46	46	0
7073	46	46	0
7074	48	48	0
7075	50	49	1
7076	48	48	0
7077	43	42	1
7078	37	36	1
7079	33	33	0
7080	35	35	0
7081	44	44	0
7082	55	55	0
7083	70	70	0
7084	83	83	0
7085	96	96	0
7086	103	103	0
7087	103	103	0
7088	100	99	1
7089	91	90	1
7090	81	81	0
7091	68	68	0
7092	59	59	0
7093	50	49	1
7094	43	42	1
7095	39	38	1
7096	41	40	1
7097	43	42	1
7098	44	44	0
7099	37	36	1
7100	28	27	1
7101	22	22	0
7102	22	22	0
7103	26	25	1
7104	31	31	0
7105	37	36	1
7106	43	42	1
7107	44	44	0
7108	44	44	0
7109	44	44	0
7110	43	42	1
7111	41	40	1
7112	41	40	1
7113	41	40	1
7114	39	38	1
7115	39	38	1
7116	41	40	1
7117	41	40	1
7118	41	40	1
7119	39	38	1
7120	39	38	1
7121	41	40	1
7122	41	40	1
7123	39	38	1
7124	37	36	1
7125	33	33	0
7126	30	29	1
7127	30	29	1
7128	31	31	0
7129	33	33	0
7130	35	35	0
7131	33	33	0
7132	28	27	1
7133	20	20	0
7134	15	14	1
7135	15	14	1
7136	17	16	1
7137	17	16	1
7138	15	14	1
7139	13	12	1
7140	13	12	1
7141	13	12	1
7142	15	14	1
7143	17	16	1
7144	18	18	0
7145	18	18	0
7146	18	18	0
7147	17	16	1
7148	15	14	1
7149	13	12	1
7150	13	12	1
7151	13	12	1
7152	15	14	1
7153	15	14	1
7154	13	12	1
7155	9	9	0
7156	9	9	0
7157	11	11	0
7158	13	12	1
7159	15	14	1
7160	15	14	1
7161	15	14	1
7162	13	12	1
7163	13	12	1
7164	13	12	1
7165	13	12	1
7166	15	14	1
7167	15	14	1
7168	15	14	1
7169	15	14	1
7170	13	12	1
7171	9	9	0
7172	9	9	0
7173	11	11	0
7174	13	12	1
7175	13	12	1
7176	13	12	1
7177	11	11	0
7178	11	11	0
7179	11	11	0
7180	11	11	0
7181	13	12	1
7182	13	12	1
7183	15	14	1
7184	15	14	1
7185	15	14	1
7186	13	12	1
7187	13	12	1
7188	13	12	1
7189	15	14	1
7190	17	16	1
7191	18	18	0
7192	20	20	0
7193	22	22	0
7194	22	22	0
7195	22	22	0
7196	22	22	0
7197	22	22	0
7198	22	22	0
7199	22	22	0
7200	20	20	0
7201	20	20	0
7202	18	18	0
7203	18	18	0
7204	18	18	0
7205	17	16	1
7206	17	16	1
7207	17	16	1
7208	17	16	1
7209	18	18	0
7210	18	18	0
7211	17	16	1
